
Query: measurement of dielectric constant of liquids by the use of microwave techniques
  1. 8172
  2. 5502
X 804. 10334
X 805. 1057
X 806. 1164
X 807. 1718
X 808. 1948
X 809. 2055
X 810. 3066
X 811. 4342
X 812. 5357
X 813. 5559
X 814. 8548
X 815. 8669
X 816. 9201
X 817. 9683
X 818. 9944
X 819. 10492
X 820. 10624
X 821. 10888
X 822. 11047
X 823. 11176
X 824. 11183
X 825. 3998
X 826. 171
X 827. 1949
X 828. 4919
X 829. 6674
X 830. 7784
X 831. 8095
X 832. 3831
X 833. 5727
X 834. 7799
X 835. 2299
X 836. 4813
X 837. 7156
X 838. 7763
X 839. 8443
X 840. 9546
X 841. 7713
X 842. 9933
X 843. 6716
X 844. 1315
X 845. 2191
X 846. 3977
X 847. 4192
X 848. 4622
X 849. 5977
X 850. 7178
X 851. 7372
X 852. 7689
X 853. 8005
X 854. 10336
X 855. 6817
X 856. 1187
X 857. 1778
X 858. 1813
X 859. 2735
X 860. 3413
X 861. 3646
X 862. 5534
X 863. 7497
X 864. 8133
X 865. 8486
X 866. 8609
X 867. 10008
X 868. 7565
X 869. 3198
X 870. 5197
X 871. 5450
X 872. 5980
X 873. 7375
X 874. 9892
X 875. 11191
X 876. 782
X 877. 940
X 878. 1071
X 879. 1610
X 880. 2317
X 881. 4207
X 882. 5253
X 883. 5448
X 884. 7099
X 885. 7890
X 886. 8821
X 887. 8956
X 888. 9083
X 889. 9415
X 890. 9544
X 891. 9692
X 892. 9793
X 893. 10163
X 894. 10190
X 895. 11187
X 896. 11306
X 897. 147
X 898. 179
X 899. 1651
X 900. 2974
X 901. 4252
X 902. 4722
X 903. 5488
X 904. 7317
X 905. 8605
X 906. 8806
X 907. 8880
X 908. 9470
X 909. 6989
X 910. 752
X 911. 5943
X 912. 6733
X 913. 8012
X 914. 771
X 915. 1824
X 916. 1831
X 917. 4301
X 918. 5127
X 919. 7829
X 920. 4630
X 921. 1056
X 922. 2714
X 923. 2803
X 924. 3947
X 925. 9170
X 926. 10613
  927. 10625
X 928. 10735
X 929. 1908
X 930. 1932
X 931. 4507
X 932. 5004
X 933. 5717
X 934. 7012
X 935. 7619
X 936. 183
X 937. 272
X 938. 286
X 939. 927
X 940. 934
X 941. 944
X 942. 1181
X 943. 1327
X 944. 1750
X 945. 4201
X 946. 5048
X 947. 5445
X 948. 5962
X 949. 6071
X 950. 6147
X 951. 7730
X 952. 8175
X 953. 8543
X 954. 8639
X 955. 8847
X 956. 10055
X 957. 10345
X 958. 10750
X 959. 11192
X 960. 11201
X 961. 11233
X 962. 11337
X 963. 11370
X 964. 1404
X 965. 3922
X 966. 9167
X 967. 9985
X 968. 5846
X 969. 6732
X 970. 5505
X 971. 921
X 972. 1186
X 973. 1300
X 974. 4092
X 975. 4543
X 976. 4597
X 977. 6447
X 978. 7246
X 979. 8208
X 980. 9780
X 981. 9924
X 982. 2037
X 983. 5049
X 984. 6246
X 985. 6381
X 986. 6569
X 987. 6606
X 988. 6807
X 989. 7417
X 990. 7837
X 991. 9871
X 992. 7454
X 993. 632
X 994. 1607
X 995. 1954
X 996. 2329
X 997. 2330
X 998. 2925
X 999. 3832
X 1000. 3833
Average Precision: 0.20834296344508235

Query: methods of approximating the frequency phase relationships for resistive inductive and resistive capacitive circuits
X 1. 5023
  2. 5259
X 3. 5044
X 4. 1478
X 5. 4834
  6. 6884
X 7. 4930
X 8. 5672
X 9. 1751
X 10. 3961
X 11. 4538
X 12. 7892
X 13. 4319
X 14. 9175
X 15. 6787
X 16. 5685
X 17. 10780
X 18. 681
X 19. 7888
X 20. 6646
X 21. 925
X 22. 6786
X 23. 6096
X 24. 529
X 25. 10361
  26. 8245
X 27. 1060
X 28. 7372
X 29. 5867
X 30. 7721
X 31. 10475
X 32. 11304
X 33. 5043
X 34. 9861
X 35. 54
X 36. 6767
X 37. 7694
X 38. 34
X 39. 411
X 40. 5662
X 41. 3845
X 42. 6980
X 43. 7166
X 44. 10202
X 45. 1848
X 46. 2091
X 47. 45
X 48. 6685
X 49. 9853
X 50. 11331
X 51. 6431
X 52. 4331
X 53. 8120
X 54. 6766
X 55. 10028
X 56. 7326
  57. 6141
  58. 3158
X 59. 8110
  60. 11310
X 61. 9691
X 62. 785
X 63. 5879
X 64. 4928
X 65. 6098
X 66. 8260
X 67. 4096
X 68. 4839
X 69. 5376
X 70. 1608
X 71. 9708
X 72. 917
X 73. 3059
X 74. 279
X 75. 9928
X 76. 2200
X 77. 10886
X 78. 8340
X 79. 1075
X 80. 6001
X 81. 3508
  82. 7092
X 83. 2335
X 84. 5666
X 85. 10620
  86. 6815
X 87. 5781
X 88. 4713
X 89. 9162
X 90. 3514
X 91. 1615
X 92. 6363
X 93. 1323
X 94. 5254
X 95. 6147
X 96. 9279
X 97. 2308
X 98. 541
X 99. 6144
X 100. 2808
X 101. 7467
X 102. 4844
X 103. 7652
X 104. 5537
X 105. 6778
X 106. 3390
X 107. 970
X 108. 8460
X 109. 8108
X 110. 9859
X 111. 6789
X 112. 4936
X 113. 9697
X 114. 781
X 115. 9576
X 116. 6029
X 117. 7566
X 118. 6090
X 119. 1600
X 120. 6368
X 121. 2213
X 122. 3763
X 123. 1472
X 124. 3066
X 125. 5756
X 126. 2332
X 127. 10089
X 128. 3876
X 129. 8011
X 130. 3654
X 131. 7994
X 132. 9664
X 133. 9440
X 134. 11208
X 135. 6715
X 136. 8131
X 137. 6724
X 138. 7684
X 139. 7280
X 140. 1331
X 141. 2067
X 142. 10065
X 143. 6990
X 144. 10885
X 145. 5641
X 146. 8328
X 147. 4628
X 148. 11319
X 149. 7193
X 150. 10217
X 151. 9316
X 152. 5356
X 153. 4639
X 154. 3419
X 155. 5053
X 156. 2945
X 157. 2071
X 158. 1843
X 159. 4590
X 160. 7473
X 161. 920
  162. 7158
X 163. 8313
X 164. 1871
X 165. 3863
X 166. 5155
X 167. 173
  168. 7699
X 169. 7083
X 170. 9944
X 171. 5554
X 172. 8536
X 173. 10617
X 174. 4345
X 175. 10189
X 176. 8573
X 177. 9705
X 178. 3988
X 179. 9677
X 180. 7394
X 181. 8458
X 182. 3177
X 183. 1596
X 184. 2835
X 185. 6269
X 186. 8102
X 187. 4601
X 188. 8677
X 189. 10880
X 190. 1824
X 191. 2185
X 192. 3136
X 193. 6633
X 194. 6688
X 195. 7358
X 196. 8213
X 197. 10331
X 198. 8353
X 199. 1841
X 200. 2198
X 201. 5738
X 202. 2948
  203. 7469
X 204. 6519
  205. 5267
X 206. 7701
X 207. 2427
X 208. 6054
X 209. 944
X 210. 7927
X 211. 6993
X 212. 7736
X 213. 8237
X 214. 8319
X 215. 9317
X 216. 1863
X 217. 2816
X 218. 3723
X 219. 274
X 220. 8242
X 221. 5563
X 222. 8671
X 223. 11051
X 224. 8035
X 225. 10896
X 226. 2544
X 227. 4607
X 228. 4714
X 229. 5448
X 230. 7833
X 231. 9099
X 232. 7709
X 233. 11175
X 234. 928
X 235. 7178
X 236. 10358
X 237. 3881
X 238. 8232
X 239. 4034
X 240. 1185
X 241. 9425
X 242. 4602
X 243. 4619
X 244. 6173
X 245. 9420
X 246. 3518
X 247. 634
X 248. 3628
X 249. 10035
X 250. 10776
X 251. 1488
X 252. 6674
X 253. 8009
X 254. 9964
X 255. 10215
X 256. 7112
X 257. 5849
X 258. 6981
X 259. 6347
X 260. 6353
X 261. 9961
X 262. 33
X 263. 4158
X 264. 7654
X 265. 6582
X 266. 9942
X 267. 3205
X 268. 4440
X 269. 7691
X 270. 9583
X 271. 10902
  272. 8241
X 273. 6790
X 274. 8973
X 275. 5361
X 276. 9526
X 277. 7187
X 278. 429
X 279. 3392
X 280. 6689
X 281. 6772
X 282. 6960
X 283. 6965
X 284. 7371
X 285. 7389
X 286. 7791
X 287. 8365
X 288. 9167
X 289. 9410
X 290. 10223
X 291. 11289
X 292. 4952
X 293. 3629
X 294. 1310
X 295. 7679
X 296. 6677
X 297. 280
X 298. 631
X 299. 2946
X 300. 7574
X 301. 8427
X 302. 3962
X 303. 2817
X 304. 1066
X 305. 2792
X 306. 8853
X 307. 7418
X 308. 9557
X 309. 6166
X 310. 7581
X 311. 3791
X 312. 6040
X 313. 4944
X 314. 4324
X 315. 3611
X 316. 1840
X 317. 3602
X 318. 3487
X 319. 7495
X 320. 4540
X 321. 8233
X 322. 1626
X 323. 7818
X 324. 814
X 325. 10328
X 326. 6702
X 327. 6167
X 328. 6803
X 329. 5027
X 330. 430
X 331. 1977
X 332. 2064
X 333. 3261
X 334. 7300
X 335. 10168
X 336. 6358
X 337. 8433
X 338. 5766
X 339. 5866
X 340. 5848
X 341. 428
X 342. 6809
X 343. 3846
X 344. 5982
X 345. 7395
X 346. 3519
X 347. 3038
X 348. 5853
X 349. 6154
X 350. 8071
X 351. 6645
X 352. 10643
X 353. 11327
X 354. 10064
X 355. 7580
X 356. 4423
X 357. 417
X 358. 929
X 359. 2426
X 360. 2972
X 361. 6258
X 362. 8875
X 363. 2942
X 364. 4932
X 365. 5669
X 366. 7396
X 367. 7723
X 368. 6983
X 369. 664
X 370. 11313
X 371. 7169
X 372. 4738
X 373. 1314
X 374. 4715
X 375. 3859
X 376. 6062
X 377. 5986
X 378. 6542
  379. 10319
X 380. 2343
X 381. 3531
X 382. 10348
X 383. 3874
X 384. 5243
X 385. 5862
X 386. 6870
X 387. 7546
X 388. 8854
X 389. 9419
X 390. 10180
X 391. 10769
X 392. 11305
X 393. 7268
X 394. 5660
X 395. 6875
  396. 4087
X 397. 10195
X 398. 4255
X 399. 3544
X 400. 4739
X 401. 7908
X 402. 7086
X 403. 413
X 404. 2952
X 405. 8835
X 406. 5861
X 407. 1065
X 408. 1207
X 409. 3488
X 410. 820
X 411. 10481
X 412. 3401
X 413. 7500
X 414. 5855
X 415. 3749
X 416. 7482
X 417. 10335
X 418. 643
X 419. 6886
X 420. 8977
X 421. 5572
X 422. 7288
X 423. 6531
X 424. 9434
X 425. 1460
X 426. 4591
X 427. 7101
X 428. 8334
X 429. 1107
X 430. 6356
X 431. 2819
X 432. 3491
  433. 4616
  434. 9199
X 435. 9875
X 436. 6370
X 437. 927
X 438. 2301
X 439. 1961
X 440. 6549
X 441. 5642
X 442. 7710
X 443. 166
X 444. 1637
X 445. 4348
X 446. 8144
X 447. 9851
X 448. 3875
X 449. 5872
X 450. 3904
X 451. 7582
X 452. 7072
X 453. 8214
X 454. 8685
X 455. 8049
X 456. 3753
X 457. 4549
X 458. 6440
X 459. 6635
X 460. 6761
X 461. 6896
X 462. 7722
X 463. 8305
X 464. 8314
X 465. 9086
X 466. 9780
X 467. 1937
X 468. 8450
X 469. 6380
X 470. 420
X 471. 650
X 472. 771
X 473. 919
X 474. 955
X 475. 1463
X 476. 1471
X 477. 1476
X 478. 2396
X 479. 5127
X 480. 6432
X 481. 7594
X 482. 9080
X 483. 9447
X 484. 9585
X 485. 10813
X 486. 10907
X 487. 11183
X 488. 11186
X 489. 6705
X 490. 802
X 491. 2044
X 492. 4730
X 493. 10884
X 494. 5668
X 495. 8248
X 496. 8024
X 497. 46
X 498. 951
X 499. 5754
X 500. 8152
X 501. 7110
X 502. 4837
  503. 6895
X 504. 601
X 505. 5157
X 506. 8205
X 507. 3181
X 508. 7894
X 509. 9966
  510. 3515
  511. 6085
X 512. 4200
X 513. 5650
X 514. 2060
X 515. 9931
X 516. 6978
X 517. 8964
  518. 4630
X 519. 536
X 520. 3991
X 521. 10647
X 522. 4815
X 523. 6142
X 524. 6695
X 525. 6611
X 526. 3186
X 527. 7807
  528. 9685
X 529. 1085
X 530. 6156
X 531. 6340
X 532. 6602
X 533. 8418
X 534. 10034
X 535. 9805
X 536. 8136
X 537. 5804
X 538. 7783
X 539. 4612
X 540. 1071
X 541. 6987
X 542. 9120
X 543. 7002
X 544. 172
X 545. 301
X 546. 522
X 547. 570
X 548. 3948
X 549. 4525
X 550. 4555
X 551. 6424
X 552. 9441
X 553. 10177
X 554. 10360
X 555. 10370
X 556. 943
X 557. 3614
X 558. 273
X 559. 8403
X 560. 5490
X 561. 7194
X 562. 8016
X 563. 2806
X 564. 957
X 565. 2701
X 566. 5845
X 567. 7278
X 568. 9650
X 569. 9955
X 570. 9564
X 571. 6064
X 572. 6708
X 573. 7270
X 574. 9936
X 575. 1109
X 576. 7488
X 577. 6073
X 578. 3865
X 579. 9695
X 580. 8106
X 581. 6246
X 582. 6463
X 583. 8025
X 584. 5857
X 585. 524
X 586. 3228
X 587. 5977
X 588. 6709
X 589. 2188
X 590. 6382
X 591. 568
X 592. 1530
X 593. 9178
X 594. 8000
X 595. 9185
X 596. 3314
X 597. 2782
X 598. 9867
  599. 6239
X 600. 8329
X 601. 6973
X 602. 5989
X 603. 1058
X 604. 6416
X 605. 1203
X 606. 7931
X 607. 6348
X 608. 1838
X 609. 7674
X 610. 6989
X 611. 7077
X 612. 5150
X 613. 9192
X 614. 6510
X 615. 6880
X 616. 8347
X 617. 9948
X 618. 543
X 619. 3274
X 620. 11059
X 621. 6735
X 622. 1734
X 623. 5045
X 624. 5567
X 625. 8669
X 626. 10905
X 627. 7378
X 628. 9690
X 629. 1078
X 630. 6867
X 631. 2354
X 632. 171
X 633. 294
X 634. 493
X 635. 1230
X 636. 1462
X 637. 1515
X 638. 2020
X 639. 2295
X 640. 2319
X 641. 2719
X 642. 2886
X 643. 3265
X 644. 3608
X 645. 3715
X 646. 3877
X 647. 3963
X 648. 4053
X 649. 4181
X 650. 4731
X 651. 5202
X 652. 5360
X 653. 5889
X 654. 6282
X 655. 6725
X 656. 6840
X 657. 7026
X 658. 7162
X 659. 7673
X 660. 7882
X 661. 8434
X 662. 8984
X 663. 9163
X 664. 9442
X 665. 10081
X 666. 10333
X 667. 11135
X 668. 6838
X 669. 8672
X 670. 6698
X 671. 6177
X 672. 28
X 673. 3154
X 674. 4900
X 675. 5786
X 676. 8370
X 677. 4518
X 678. 685
X 679. 8327
X 680. 9651
X 681. 3866
X 682. 8116
X 683. 3719
X 684. 4080
X 685. 3878
X 686. 7037
X 687. 10622
  688. 7560
X 689. 958
X 690. 647
X 691. 11217
X 692. 6120
X 693. 11298
X 694. 3283
X 695. 5644
X 696. 5646
X 697. 484
X 698. 585
X 699. 612
X 700. 1128
X 701. 2671
X 702. 2810
X 703. 3339
X 704. 8577
X 705. 11007
X 706. 11414
X 707. 11425
X 708. 819
X 709. 2888
X 710. 6575
X 711. 8253
X 712. 1221
X 713. 5844
X 714. 6365
X 715. 4207
X 716. 10833
  717. 648
X 718. 5574
X 719. 165
X 720. 8463
X 721. 6267
X 722. 6906
X 723. 7864
X 724. 7884
X 725. 9352
X 726. 4697
X 727. 11251
X 728. 5639
X 729. 6357
X 730. 7816
X 731. 5636
X 732. 6160
X 733. 9289
X 734. 2297
X 735. 10198
X 736. 7626
X 737. 5511
X 738. 11030
X 739. 6152
X 740. 2983
X 741. 9877
X 742. 6041
X 743. 6265
X 744. 6773
X 745. 9113
X 746. 9790
X 747. 5591
X 748. 5477
X 749. 1724
X 750. 3049
X 751. 8337
X 752. 7490
X 753. 8432
X 754. 1111
X 755. 1112
X 756. 1893
X 757. 3811
X 758. 9824
X 759. 4850
X 760. 5658
X 761. 464
X 762. 5822
X 763. 8976
X 764. 10767
X 765. 1096
X 766. 1293
X 767. 2500
X 768. 3012
X 769. 6020
X 770. 7754
X 771. 9516
X 772. 11000
X 773. 7553
X 774. 9949
X 775. 5004
X 776. 2791
  777. 3882
X 778. 4436
X 779. 6169
X 780. 4828
X 781. 9088
X 782. 9280
X 783. 6901
X 784. 6908
X 785. 5974
X 786. 8683
X 787. 9947
X 788. 4727
X 789. 2267
X 790. 5730
X 791. 10179
X 792. 3056
X 793. 9774
X 794. 10336
X 795. 416
X 796. 1640
X 797. 1719
X 798. 2366
X 799. 2670
X 800. 2885
X 801. 3473
X 802. 3977
X 803. 4613
X 804. 4929
X 805. 4969
X 806. 5066
X 807. 5194
X 808. 5546
X 809. 5673
X 810. 6251
X 811. 7468
X 812. 7600
X 813. 7657
X 814. 7870
X 815. 8219
X 816. 8326
X 817. 8366
X 818. 9663
X 819. 9679
X 820. 9883
X 821. 9900
X 822. 10057
X 823. 10213
X 824. 10411
X 825. 3278
X 826. 7823
X 827. 8563
X 828. 9335
X 829. 6509
X 830. 9092
X 831. 6462
X 832. 6882
X 833. 3989
X 834. 9426
X 835. 751
X 836. 1740
X 837. 6894
X 838. 4072
X 839. 5676
X 840. 7455
X 841. 9676
X 842. 9962
X 843. 10644
X 844. 3850
X 845. 9897
X 846. 5789
X 847. 6478
X 848. 7382
X 849. 8128
X 850. 8974
X 851. 2244
X 852. 4534
X 853. 6320
X 854. 8861
X 855. 9715
X 856. 10338
X 857. 1189
X 858. 1481
X 859. 4245
X 860. 8834
X 861. 9580
X 862. 11325
X 863. 7012
X 864. 5759
X 865. 6991
X 866. 8299
X 867. 8330
X 868. 9730
X 869. 9784
X 870. 1337
X 871. 6063
X 872. 7453
X 873. 2793
X 874. 3735
X 875. 4533
X 876. 6065
X 877. 10512
X 878. 8303
X 879. 5508
X 880. 7692
X 881. 3246
X 882. 8961
X 883. 537
X 884. 1389
X 885. 2468
X 886. 10925
X 887. 115
X 888. 1100
X 889. 1106
X 890. 3085
X 891. 3211
X 892. 3779
X 893. 6033
X 894. 7000
X 895. 7003
X 896. 7259
X 897. 7515
X 898. 8123
X 899. 8210
X 900. 8841
X 901. 9340
X 902. 10242
X 903. 2982
X 904. 5257
X 905. 732
X 906. 1673
X 907. 2154
X 908. 9515
X 909. 10129
X 910. 5367
X 911. 5197
X 912. 2565
X 913. 3157
X 914. 4950
X 915. 10491
X 916. 5988
X 917. 1635
X 918. 1061
X 919. 4911
X 920. 7890
X 921. 6807
X 922. 7820
X 923. 2763
X 924. 4729
X 925. 8520
X 926. 9295
X 927. 3148
X 928. 3856
X 929. 6782
X 930. 7180
X 931. 7758
X 932. 7897
X 933. 10742
X 934. 4709
X 935. 7569
X 936. 5881
X 937. 7438
X 938. 8567
X 939. 11066
X 940. 6977
X 941. 7778
X 942. 1191
X 943. 5865
X 944. 9542
X 945. 6779
X 946. 1770
X 947. 1771
X 948. 2941
X 949. 6180
X 950. 7668
X 951. 6417
X 952. 6617
X 953. 8381
X 954. 1932
X 955. 4507
X 956. 7057
X 957. 7619
X 958. 9982
X 959. 5453
X 960. 6571
X 961. 4953
X 962. 4484
X 963. 2971
X 964. 3285
X 965. 6252
X 966. 9879
X 967. 4425
X 968. 779
X 969. 676
X 970. 1606
X 971. 5916
X 972. 9197
X 973. 7770
X 974. 2361
X 975. 3410
X 976. 135
X 977. 1076
X 978. 4515
X 979. 6554
X 980. 8653
X 981. 9255
X 982. 9789
X 983. 11042
X 984. 7704
X 985. 2729
X 986. 4260
X 987. 9497
X 988. 7798
X 989. 9411
X 990. 1176
X 991. 1617
X 992. 3053
X 993. 3168
X 994. 7477
X 995. 9536
X 996. 5485
X 997. 11099
X 998. 5778
X 999. 7633
X 1000. 9783
Average Precision: 0.08253937272794919

Query: observations of rapid fluctuations in the earths magnetic field and their relation to the propagation of hydromagnetic waves in the exosphere
  1. 10981
X 2. 11130
  3. 496
  4. 93
  5. 11128
  6. 9486
X 7. 347
X 8. 2161
  9. 10836
  10. 10979
X 11. 10288
X 12. 1222
  13. 4151
X 14. 2530
X 15. 1521
X 16. 10280
X 17. 2398
X 18. 8735
X 19. 4035
X 20. 3702
X 21. 8756
X 22. 10304
  23. 1671
  24. 94
X 25. 328
X 26. 1433
X 27. 4011
X 28. 1254
X 29. 3115
X 30. 10980
X 31. 1997
X 32. 1270
X 33. 10455
X 34. 585
X 35. 590
X 36. 5933
  37. 119
X 38. 7040
X 39. 876
X 40. 9847
X 41. 11394
X 42. 5305
X 43. 1279
X 44. 2778
X 45. 708
X 46. 10556
X 47. 8785
X 48. 5222
X 49. 9390
X 50. 5948
  51. 9481
X 52. 6011
X 53. 9145
X 54. 588
  55. 10983
X 56. 7131
  57. 742
X 58. 10655
X 59. 1681
  60. 9741
X 61. 11266
X 62. 10451
  63. 10835
X 64. 9517
X 65. 4007
X 66. 9027
X 67. 10387
X 68. 4380
X 69. 2895
X 70. 2641
X 71. 8282
X 72. 9047
X 73. 2416
X 74. 8904
X 75. 7971
X 76. 9115
X 77. 1547
X 78. 3696
X 79. 3542
X 80. 2399
X 81. 10658
X 82. 457
X 83. 3444
X 84. 4508
X 85. 1153
X 86. 10281
X 87. 10268
X 88. 2001
X 89. 1265
X 90. 5101
  91. 343
X 92. 5793
X 93. 10587
X 94. 11286
X 95. 4032
X 96. 5949
X 97. 1799
X 98. 1894
X 99. 9521
X 100. 11381
X 101. 11347
X 102. 9265
X 103. 1656
X 104. 7416
X 105. 1810
X 106. 214
X 107. 6402
X 108. 9658
X 109. 11403
X 110. 2234
X 111. 8721
X 112. 4770
X 113. 4507
X 114. 8704
X 115. 2645
X 116. 616
X 117. 10927
X 118. 10426
  119. 2876
X 120. 11357
X 121. 6212
X 122. 1374
X 123. 7414
X 124. 1152
X 125. 3216
X 126. 10105
X 127. 6502
X 128. 9465
X 129. 2112
X 130. 6933
X 131. 3782
X 132. 10439
X 133. 6137
X 134. 739
X 135. 1406
X 136. 4682
X 137. 7939
X 138. 10435
X 139. 10107
X 140. 8489
X 141. 9971
X 142. 3156
X 143. 2532
X 144. 3698
X 145. 10394
X 146. 11258
X 147. 1113
X 148. 11127
X 149. 597
X 150. 2716
X 151. 2646
X 152. 10290
X 153. 9106
X 154. 9228
X 155. 1507
X 156. 3438
X 157. 7312
X 158. 918
X 159. 8602
X 160. 3822
X 161. 558
X 162. 8884
X 163. 10126
X 164. 10791
X 165. 5224
X 166. 10966
X 167. 6732
X 168. 1676
X 169. 2269
X 170. 5400
X 171. 11139
X 172. 11424
X 173. 1109
X 174. 11220
X 175. 7811
X 176. 4161
X 177. 10691
X 178. 194
X 179. 8912
X 180. 5606
X 181. 5079
X 182. 8053
X 183. 5399
X 184. 8513
X 185. 6218
X 186. 1233
X 187. 10583
X 188. 4514
X 189. 1238
X 190. 9240
X 191. 3212
X 192. 10300
X 193. 3326
X 194. 11056
X 195. 2036
X 196. 10427
X 197. 8783
X 198. 9365
X 199. 8358
X 200. 10688
X 201. 1439
X 202. 2378
X 203. 3236
X 204. 1276
X 205. 10228
X 206. 9055
X 207. 1901
X 208. 9849
X 209. 855
X 210. 9267
X 211. 9377
X 212. 9372
X 213. 1122
X 214. 2747
X 215. 2870
X 216. 8906
X 217. 2510
X 218. 8079
X 219. 4246
X 220. 10660
X 221. 9954
X 222. 2128
X 223. 1889
X 224. 1126
X 225. 10235
X 226. 2236
X 227. 1673
X 228. 7538
X 229. 10850
X 230. 11054
X 231. 480
X 232. 4153
X 233. 5121
X 234. 2860
X 235. 2505
X 236. 4033
X 237. 10238
X 238. 9105
X 239. 9131
X 240. 9595
X 241. 5060
X 242. 10284
X 243. 10121
X 244. 7215
X 245. 2715
X 246. 2898
X 247. 9378
X 248. 10393
X 249. 6662
X 250. 9335
X 251. 9235
  252. 1128
X 253. 1434
X 254. 9210
X 255. 9376
X 256. 589
X 257. 1800
X 258. 7519
X 259. 9619
X 260. 4400
X 261. 6588
X 262. 7323
X 263. 7415
X 264. 10792
X 265. 2120
X 266. 5932
X 267. 2775
X 268. 1003
X 269. 107
X 270. 6394
X 271. 1513
X 272. 9030
X 273. 10449
X 274. 11162
X 275. 9643
X 276. 7029
X 277. 3551
X 278. 4697
X 279. 3547
X 280. 3648
X 281. 3433
X 282. 1360
X 283. 8617
X 284. 2253
X 285. 1637
X 286. 7058
X 287. 1013
X 288. 4394
X 289. 8196
X 290. 5353
X 291. 6593
X 292. 11131
X 293. 345
X 294. 5013
X 295. 11161
X 296. 7044
X 297. 8518
X 298. 246
X 299. 3780
X 300. 10313
X 301. 7977
X 302. 8396
X 303. 10789
X 304. 2633
X 305. 9136
X 306. 4498
X 307. 10832
X 308. 84
X 309. 1913
X 310. 10653
X 311. 3207
X 312. 2124
X 313. 4683
X 314. 7615
X 315. 1572
X 316. 4499
X 317. 10851
X 318. 11250
X 319. 7961
X 320. 8753
X 321. 8716
X 322. 1131
X 323. 9024
X 324. 6855
X 325. 8416
X 326. 10988
X 327. 4869
X 328. 8164
X 329. 8706
X 330. 10077
X 331. 9225
X 332. 3124
X 333. 9975
X 334. 9128
X 335. 7954
X 336. 767
X 337. 11064
X 338. 5999
X 339. 8913
X 340. 3583
X 341. 8397
X 342. 8293
X 343. 11073
X 344. 5505
X 345. 6392
X 346. 8768
X 347. 8905
X 348. 6116
X 349. 2606
X 350. 4777
X 351. 9917
X 352. 3774
X 353. 2608
X 354. 8472
X 355. 11217
X 356. 11359
X 357. 1290
X 358. 1813
X 359. 89
  360. 91
X 361. 8056
X 362. 8381
X 363. 3581
X 364. 8111
X 365. 9460
X 366. 2864
X 367. 4870
X 368. 2661
X 369. 8606
X 370. 7714
X 371. 87
X 372. 1767
X 373. 1264
X 374. 1698
X 375. 2003
X 376. 7017
X 377. 9504
X 378. 10303
X 379. 2765
X 380. 7750
X 381. 6393
X 382. 3026
X 383. 11084
X 384. 2755
X 385. 729
X 386. 2395
  387. 5226
X 388. 10425
X 389. 11086
X 390. 4794
X 391. 4138
X 392. 2776
X 393. 9143
X 394. 3118
X 395. 5683
X 396. 5007
X 397. 629
X 398. 5310
X 399. 1696
X 400. 11109
X 401. 61
X 402. 6838
X 403. 3590
X 404. 5321
X 405. 856
X 406. 6751
X 407. 7501
X 408. 11391
X 409. 10010
X 410. 5707
X 411. 834
X 412. 1885
X 413. 9661
X 414. 1111
X 415. 1415
X 416. 2365
X 417. 4015
X 418. 6292
X 419. 1516
X 420. 8719
X 421. 9453
X 422. 4978
X 423. 10389
X 424. 8615
X 425. 768
X 426. 8747
X 427. 1518
X 428. 10593
X 429. 1895
X 430. 7605
X 431. 7211
X 432. 2108
X 433. 2486
X 434. 3470
X 435. 4175
X 436. 4698
X 437. 5228
X 438. 7230
X 439. 7825
X 440. 10864
X 441. 633
X 442. 537
X 443. 596
X 444. 3218
X 445. 10834
X 446. 11009
X 447. 4255
X 448. 9591
X 449. 7579
X 450. 1654
X 451. 9464
X 452. 4150
X 453. 6388
X 454. 5836
X 455. 8630
X 456. 1373
X 457. 8849
X 458. 9257
X 459. 4005
X 460. 9836
X 461. 10928
X 462. 6012
X 463. 11057
X 464. 5382
X 465. 5607
X 466. 8843
X 467. 353
X 468. 1226
X 469. 10250
X 470. 4796
X 471. 764
X 472. 9262
X 473. 2187
X 474. 1779
X 475. 5710
X 476. 8288
X 477. 3563
X 478. 4042
X 479. 1564
X 480. 2122
X 481. 8749
X 482. 4699
X 483. 11145
X 484. 10450
X 485. 8386
X 486. 1148
X 487. 5998
X 488. 6578
X 489. 9456
X 490. 1778
X 491. 3687
X 492. 6737
X 493. 10656
X 494. 2872
X 495. 1401
X 496. 5934
X 497. 9109
X 498. 3561
X 499. 5891
X 500. 9617
X 501. 1239
X 502. 11085
X 503. 9877
X 504. 9636
X 505. 8621
X 506. 1694
X 507. 9211
X 508. 4979
X 509. 9989
X 510. 9652
X 511. 6259
X 512. 4048
X 513. 9763
X 514. 7413
X 515. 1132
X 516. 2871
X 517. 7444
X 518. 7446
X 519. 4486
X 520. 8945
X 521. 1381
X 522. 912
X 523. 9146
X 524. 10234
X 525. 7321
X 526. 1580
X 527. 1221
X 528. 4773
X 529. 6395
X 530. 9953
X 531. 8910
X 532. 885
X 533. 4045
X 534. 4410
X 535. 2512
X 536. 5067
X 537. 4141
X 538. 867
X 539. 7135
X 540. 7426
X 541. 2362
X 542. 8972
X 543. 10201
X 544. 3842
X 545. 6835
X 546. 9253
X 547. 9212
X 548. 8285
X 549. 6729
X 550. 9285
X 551. 5684
X 552. 6412
X 553. 4071
X 554. 4776
X 555. 1808
